安置	149
包装	149
炮弹	149
营长	149
小事	149
致病	149
党组织	149
一路上	149
经济危机	149
一般来说	149
盈利	148
田地	148
无形	148
价钱	148
压抑	148
四海	148
可笑	148
摧毁	148
市区	148
归结	148
成年	148
汉子	148
山下	148
电器	148
团员	148
逃避	148
验证	148
煤矿	148
火山	148
榜样	148
散步	148
南下	148
海域	148
本章	148
生育	148
图上	148
撤销	148
摸索	148
依附	148
推荐	148
一大批	148
新时期	148
磁力	147
地租	147
给以	147
座位	147
交织	147
原先	147
将近	147
幼苗	147
大庆	147
蚯蚓	147
粘膜	147
征收	147
倾斜	147
童年	147
充当	147
向来	147
列为	147
开阔	147
毛巾	147
烦恼	147
前边	147
现阶段	147
照相机	147
大幅度	147
好久	146
其间	146
深情	146
私有	146
田里	146
差点	146
优先	146
误差	146
不当	146
不惜	146
后悔	146
储备	146
产地	146
空虚	146
前去	146
严峻	146
调拨	146
相通	146
慎重	146
腐败	146
动能	146
浮游	146
幽默	146
散发	146
档案	146
外表	146
柔和	146
相邻	146
单调	146
术语	146
儒家	146
演讲	146
隐藏	146
不堪	146
野蛮	146
误解	146
冶金	146
个体经济	146
技术革命	146
计划经济	146
破裂	145
快活	145
增进	145
还给	145
展出	145
病变	145
鸦片	145
伤员	145
同等	145
监狱	145
拦住	145
零件	145
四面	145
浪花	145
五千	145
自称	145
测验	145
食堂	145
称号	145
示威	145
月初	145
侵占	145
最新	145
思路	145
来临	145
钻研	145
长城	145
赞美	145
样品	145
牢固	145
隐蔽	145
挫折	145
出国	145
定向	145
锦标赛	145
有意思	145
自主权	145
农副产品	145
党性	144
崩溃	144
家人	144
联络	144
五四	144
真诚	144
达成	144
不定	144
照例	144
麻醉	144
律师	144
期待	144
手势	144
以南	144
每逢	144
刑事	144
词典	144
活性	144
印刷	144
育种	144
修辞	144
移植	144
教育学	144
二十六	144
二十七	144
好象是	144
太阳光	144
莫名其妙	144
化学性质	144
人民民主专政	144
遇见	143
体质	143
楼房	143
信用	143
短暂	143
嘿嘿	143
接连	143
新颖	143
西夏	143
稍稍	143
装有	143
大雨	143
反帝	143
菊花	143
参谋	143
身心	143
别说	143
好比	143
恶化	143
声响	143
人影	143
越是	143
紫色	143
光芒	143
南斯拉夫	143
无可奈何	143
温带	142
总会	142
液态	142
握手	142
新娘	142
杏仙	142
外资	142
再生	142
抱住	142
火光	142
老伴	142
结局	142
厌恶	142
军舰	142
假使	142
蓬勃	142
海湾	142
改正	142
大队长	142
应该说	142
亲爱的	142
氨基酸	142
责任感	142
大体上	142
贺龙	141
手表	141
衰老	141
礼物	141
大半	141
用作	141
流出	141
淀粉	141
力图	141
细小	141
水量	141
雄伟	141
去世	141
姓名	141
首领	141
稍微	141
玩具	141
飞船	141
咨询	141
程式	141
花色	141
心上	141
邮票	141
日趋	141
达尔文	141
据统计	141
小朋友	141
局限性	141
作用力	141
鄂温克	141
星期天	141
舍不得	141
自然环境	141
拿去	140
宗旨	140
末期	140
提议	140
喉咙	140
时节	140
心血	140
冲破	140
窗子	140
伤口	140
时空	140
物化	140
当即	140
搏斗	140
活儿	140
兔子	140
不就	140
分歧	140
支撑	140
赔偿	140
嘱咐	140
视线	140
中原	140
瑞士	140
二十八	140
落叶	139
溶剂	139
精密	139
样式	139
选出	139
鸽子	139
局势	139
轻重	139
老大	139
常识	139
再见	139
鲜艳	139
水银	139
子孙	139
好吃	139
路程	139
下旬	139
睁开	139
化为	139
边区	139
湖泊	139
卵巢	139
为难	139
除非	139
坚实	139
驱逐	139
蒸气	139
连结	139
怎么说	139
细胞质	139
相对论	139
人民币	139
购买力	139
刘少奇	139
柬埔寨	139
了不起	139
想象力	139
四项基本原则	139
炕上	138
手掌	138
永久	138
串联	138
速率	138
父子	138
加大	138
专用	138
刻划	138
感慨	138
警告	138
裤子	138
推销	138
移到	138
歼灭	138
秋季	138
公顷	138
黑夜	138
喜剧	138
橡胶	138
疑问	138
氯气	138
左边	138
加剧	138
体裁	138
支书	138
石块	138
追究	138
现金	138
司令员	138
停下来	138
动力学	138
思想政治教育	138
风光	137
日期	137
站住	137
封锁	137
山顶	137
瞬间	137
中医	137
扭转	137
语文	137
平凡	137
洁白	137
看去	137
修正	137
仇恨	137
开头	137
预言	137
下班	137
复辟	137
侮辱	137
一体	137
行军	137
电台	137
秘书长	137
发电机	137
有价值	137
市政府	137
开幕	136
兴建	136
树种	136
判定	136
法人	136
走廊	136
花粉	136
身影	136
图中	136
通道	136
弥漫	136
镇上	136
中性	136
果断	136
良心	136
原生	136
路子	136
有毒	136
万分	136
光亮	136
常规	136
口语	136
一经	136
置于	136
陷于	136
顶点	136
美妙	136
预期	136
何以	136
入党	136
上边	136
畜牧业	136
小时候	136
传染病	136
张学良	136
服务员	136
十月革命	136
这样一来	136
情操	135
受精	135
此地	135
推论	135
上衣	135
吐出	135
轻声	135
方才	135
乐队	135
表层	135
制取	135
杀害	135
面目	135
区长	135
石灰	135
闪闪	135
有如	135
退化	135
细心	135
中叶	135
借款	135
子弟	135
光绪	135
西瓜	135
人身	135
罪行	135
互助组	135
思想家	135
不注意	135
奥运会	135
发动机	135
不知不觉	135
主要矛盾	135
扰乱	134
必有	134
进城	134
当做	134
后世	134
朴素	134
洞里	134
奇异	134
淡水	134
胸脯	134
卖给	134
线路	134
承受	134
第六	134
松树	134
入手	134
坐标	134
宫廷	134
大衣	134
花费	134
同伴	134
右边	134
赞叹	134
顺手	134
冲出	134
网络	134
人民公社	134
诱导	133
景物	133
点着	133
精子	133
惊醒	133
拚命	133
投产	133
共鸣	133
肿瘤	133
测出	133
消毒	133
自在	133
替代	133
基建	133
汉奸	133
掩护	133
童话	133
屈服	133
幻觉	133
医药	133
拥挤	133
社长	133
国际法	133
一九七九	133
奴隶社会	133
自力更生	133
对话	132
包袱	132
武力	132
幼年	132
车辆	132
笼罩	132
敌对	132
都市	132
写下	132
高产	132
论点	132
不已	132
报名	132
关闭	132
通红	132
琢磨	132
波斯	132
宏伟	132
生前	132
捕鱼	132
小儿	132
挡住	132
阴影	132
解开	132
图纸	132
筷子	132
固执	132
终身	132
牌子	132
户口	132
责任制	132
化学家	132
统一性	132
种族	131
下颌	131
脱下	131
终年	131
权益	131
演绎	131
下部	131
水手	131
显现	131
种群	131
晚期	131
毅然	131
不问	131
救济	131
健壮	131
党政	131
放进	131
选拔	131
澳门	131
长处	131
插入	131
少伟	131
看清	131
小路	131
岛屿	131
粉末	131
冒险	131
引用	131
远离	131
乐观	131
教义	131
照明	131
汉代	131
适合于	131
老先生	131
匈牙利	131
来源于	131
复杂性	131
上部	130
当场	130
举动	130
拉到	130
身躯	130
正规	130
逃走	130
早日	130
流血	130
妥协	130
作过	130
剧场	130
唤起	130
罕见	130
压制	130
冰雪	130
偶尔	130
确有	130
电能	130
宁静	130
差价	130
小声	130
县里	130
解散	130
狭义	130
时而	130
耕作	130
家具	130
写字	130
遥感	130
新旧	130
看望	130
不容	130
学堂	130
爬到	130
真空	130
无机	130
口里	130
课本	130
先天	130
未曾	130
吸引力	130
不只是	130
科学院	130
二十九	130
感受到	130
中小学	130
领导班子	130
换句话说	130
自言自语	130
对外开放	130
分辨	129
灵敏	129
边上	129
切断	129
敏锐	129
抚摸	129
弟子	129
长安	129
轻微	129
凝视	129
免疫	129
蛋白	129
入侵	129
介质	129
战时	129
全村	129
妇人	129
专题	129
面包	129
据点	129
姊妹	129
精细	129
葫芦	129
波浪	129
演唱	129
肝脏	129
水珠	129
花钱	129
生有	129
偏见	129
光景	129
想出	129
船头	129
好听	129
章程	129
迷人	129
坏人	129
宴会	129
金刚石	129
有影响	129
科学性	129
音乐家	129
四化建设	129
大叫	128
扫荡	128
驾驶	128
派遣	128
大战	128
可就	128
归来	128
调到	128
一线	128
忧郁	128
长出	128
肚皮	128
进军	128
为何	128
呼吁	128
怀抱	128
八百	128
威信	128
指明	128
百分	128
选定	128
失掉	128
半夜	128
听话	128
开垦	128
不光	128
沙滩	128
解脱	128
酋长	128
味儿	128
发展史	128
自动化	128
成正比	128
人民日报	128
报告文学	128
高等学校	128
外力	127
顾虑	127
不全	127
自豪	127
大纲	127
馒头	127
预计	127
掠过	127
问世	127
伸长	127
书写	127
信徒	127
农具	127
金牌	127
公主	127
蚊子	127
气愤	127
忠诚	127
里头	127
宝贝	127
次序	127
单个	127
山路	127
道教	127
特地	127
做饭	127
陕西	127
光滑	127
特意	127
喊声	127
吾人	127
贯穿	127
冷冷	127
祖宗	127
不耐烦	127
数学家	127
普通话	127
立方米	127
电视剧	127
个体户	127
组织上	127
羊毛	126
议员	126
联结	126
蜡烛	126
导管	126
闺女	126
年头	126
事例	126
一早	126
文革	126
性情	126
其二	126
暗中	126
排水	126
踏上	126
净化	126
当兵	126
自卫	126
值班	126
乾隆	126
离去	126
职员	126
急于	126
关上	126
下乡	126
电离	126
未经	126
口头	126
双眼	126
致富	126
颇为	126
握住	126
唯有	126
无从	126
枪声	126
国际上	126
一家人	126
孙悟空	126
公安机关	126
全心全意	126
经济核算	126
况且	125
水滴	125
流向	125
宽阔	125
法庭	125
抗议	125
倾听	125
连同	125
国土	125
俗称	125
不理	125
手脚	125
佩服	125
造就	125
飞来	125
声调	125
辨认	125
蕴藏	125
巴西	125
小船	125
厂房	125
等候	125
花生	125
美化	125
只顾	125
南海	125
经营者	125
专业户	125
生态系统	125
间隔	124
资产	124
一侧	124
余地	124
谨慎	124
深受	124
散射	124
烈士	124
不合	124
稀少	124
枕头	124
再三	124
射出	124
立体	124
过后	124
金明	124
胎儿	124
疙瘩	124
下边	124
显露	124
久久	124
在场	124
通用	124
西德	124
勇于	124
新人	124
交错	124
杜威	124
毒性	124
悬挂	124
空白	124
现出	124
端正	124
不平	124
飞翔	124
对准	124
郊区	124
威力	124
大国	124
胡耀邦	124
反封建	124
婚姻法	124
十一月	124
氢氧化钠	124
震惊	123
透露	123
觉察	123
平坦	123
快去	123
辩护	123
勘探	123
标语	123
后天	123
壁上	123
星际	123
喷出	123
不解	123
暴动	123
野生	123
坚固	123
安心	123
友人	123
做梦	123
协同	123
休眠	123
邻近	123
照相	123
散布	123
上次	123
解答	123
所能	123
抓起	123
主编	123
长官	123
灵活性	123
荧光屏	123
客观性	123
十二月	123
文艺复兴	123
党委书记	123
先前	122
胸部	122
焦点	122
中枢	122
惊喜	122
忍耐	122
摇晃	122
心底	122
辽阔	122
桂林	122
呆呆	122
东欧	122
毒素	122
多久	122
素材	122
法学	122
眼晴	122
胚胎	122
世代	122
飞快	122
隔离	122
甲烷	122
天生	122
宽大	122
中美	122
胡适	122
话筒	122
困境	122
华侨	122
编写	122
图书	122
报纸上	122
多层次	122
特殊性	122
不正之风	122
民主主义	122
高等教育	122
轮流	121
买来	121
征求	121
忙碌	121
畲族	121
奔跑	121
逐年	121
质变	121
欧姆	121
智能	121
村长	121
法官	121
自主	121
精度	121
勤劳	121
公安	121
眼神	121
严寒	121
别看	121
何处	121
奉献	121
暴雨	121
孵化	121
车厢	121
莲子	121
新奇	121
下级	121
留学	121
光源	121
冶炼	121
洗澡	121
无意	121
耽误	121
经受	121
大厦	121
电池	121
一心	121
摧残	121
日记	121
实例	121
误会	121
不快	121
陈旧	121
敏捷	121
所有者	121
多样化	121
半封建	121
生理学	121
计划生育	121
封建制度	121
大大小小	121
对外贸易	121
粘液	120
疑惑	120
一动	120
无知	120
鲫鱼	120
债务	120
呼喊	120
搬家	120
动量	120
补贴	120
田间	120
只用	120
铅笔	120
至此	120
炉子	120
吃力	120
鞭子	120
太平	120
被捕	120
大好	120
入学	120
前头	120
珍珠	120
师范	120
复制	120
时髦	120
星系	120
刻度	120
避开	120
内脏	120
甲板	120
繁多	120
茶叶	120
未知	120
徘徊	120
流泪	120
创伤	120
移民	120
刊登	120
语句	120
国有	120
辞职	120
星球	120
初次	120
原则上	120
太阳能	120
谈不上	120
大跃进	120
真实性	120
美国人	120
劳动日	120
温度计	120
枝叶	119
卧室	119
找来	119
均可	119
子宫	119
山林	119
步子	119
凄凉	119
繁重	119
卓越	119
个儿	119
各界	119
同化	119
笔记	119
概率	119
并没	119
乘机	119
停下	119
回避	119
高地	119
尊严	119
损耗	119
嘴角	119
学徒	119
黄土	119
不服	119
书包	119
出产	119
台下	119
无色	119
墨西哥	119
内蒙古	119
氢原子	119
副主席	119
乒乓球	119
必不可少	119
经济制度	119
何等	118
隔壁	118
玩笑	118
运到	118
演说	118
列举	118
清脆	118
发电	118
参照	118
赚钱	118
招生	118
借用	118
奥秘	118
右派	118
熄灭	118
寄主	118
烟囱	118
贫穷	118
橡皮	118
领会	118
均衡	118
书房	118
婚礼	118
阴阳	118
教养	118
身穿	118
打败	118
示范	118
侧重	118
最先	118
大字	118
刻画	118
瑞典	118
传导	118
花纹	118
振奋	118
支队	118
突击	118
甘心	118
猛然	118
说起来	118
委员长	118
成千上万	118
因地制宜	118
量子力学	118
鼻孔	117
电线	117
复合	117
背影	117
祖父	117
各方	117
大王	117
清水	117
炸弹	117
倒霉	117
跳到	117
汽油	117
转为	117
体外	117
萨满	117
马车	117
诚实	117
变法	117
怪物	117
发抖	117
用处	117
女婿	117
打架	117
世上	117
算出	117
没事	117
可贵	117
无效	117
春风	117
说罢	117
一则	117
不甚	117
混淆	117
敞开	117
风雪	117
冷笑	117
航海	117
进取	117
朱德	117
亦即	117
群众性	117
手榴弹	117
适应性	117
探测器	117
进化论	117
亚里士多德	117
布满	116
消亡	116
捕捞	116
陆军	116
夺得	116
评选	116
稻谷	116
爱上	116
脑海	116
外出	116
现今	116
路过	116
调解	116
响亮	116
跟随	116
寂静	116
奴役	116
证书	116
大方	116
亦可	116
预料	116
容许	116
生病	116
深切	116
大寨	116
附加	116
光子	116
酝酿	116
境地	116
棺材	116
成虫	116
横向	116
贝多芬	116
极少数	116
谁知道	116
上海市	116
老朋友	116
康有为	116
曹志道	116
国民政府	116
资产阶级革命	116
跟踪	115
照耀	115
索性	115
专利	115
船只	115
语境	115
顶端	115
西风	115
场地	115
头痛	115
掉下	115
反面	115
岸上	115
伴奏	115
风速	115
表彰	115
联营	115
样儿	115
动静	115
去过	115
海关	115
越冬	115
水文	115
未免	115
茫然	115
提示	115
双重	115
抽烟	115
咀嚼	115
长征	115
侦查	115
坐到	115
小球	115
白白	115
狭隘	115
租界	115
开除	115
光电	115
直立	115
东海	115
加之	115
陈二虎	115
禁不住	115
一瞬间	115
看书	114
再不	114
出动	114
举例	114
坦白	114
炎热	114
逃跑	114
褐色	114
猪肉	114
迎面	114
定为	114
陶冶	114
洞口	114
常年	114
笔者	114
器材	114
落地	114
调剂	114
乘客	114
私营	114
会员	114
山峰	114
升华	114
唐朝	114
促成	114
极度	114
外商	114
搬运	114
廉价	114
肩头	114
打起	114
讲解	114
购销	114
烈火	114
全军	114
林子	114
参数	114
亲密	114
给出	114
中农	114
相距	114
皱纹	114
精华	114
降到	114
以求	114
下山	114
熔点	114
稻田	114
上诉	114
蔓延	114
其后	114
红楼梦	114
以色列	114
有机体	114
啄木鸟	114
民主政治	114
人造卫星	114
必要条件	114
成语	113
纵队	113
选取	113
没落	113
优惠	113
敌军	113
揭发	113
螺旋	113
管道	113
定型	113
叫喊	113
扰动	113
免得	113
僧侣	113
径流	113
风力	113
音调	113
纳税	113
树下	113
热水	113
重叠	113
强盗	113
泥沙	113
每种	113
辣椒	113
瓦解	113
世俗	113
全厂	113
偏离	113
发芽	113
虚伪	113
牛奶	113
大山	113
作好	113
同步	113
民歌	113
生物体	113
天主教	113
南朝鲜	113
自觉性	113
唯物辩证法	113
料到	112
观赏	112
请示	112
寺院	112
细长	112
跳出	112
失踪	112
测试	112
凭着	112
甘肃	112
精彩	112
美观	112
军警	112
辫子	112
毫克	112
后人	112
菩萨	112
近年	112
争吵	112
第七	112
滑动	112
咖啡	112
售价	112
骨骼	112
走开	112
盒子	112
构图	112
饿死	112
鉴于	112
冒出	112
倾向性	112
遗传学	112
公安局	112
乡亲们	112
奥地利	112
土耳其	112
革命家	112
水蒸气	112
多样性	112
一回事	112
男孩子	112
他妈的	112
不可分割	112
逻辑思维	112
文化教育	112
哺乳动物	112
顶上	111
肥沃	111
做事	111
开动	111
带回	111
诗意	111
惊动	111
赞同	111
美人	111
样本	111
库存	111
这下	111
罚款	111
笑脸	111
下属	111
乌云	111
有序	111
遗址	111
时光	111
保管	111
望见	111
包干	111
餐厅	111
下车	111
越发	111
母体	111
制裁	111
会谈	111
针灸	111
维修	111
碰撞	111
统称	111
摹仿	111
坏事	111
生日	111
微米	111
外科	111
投机	111
埋头	111
夸大	111
重建	111
终究	111
三十五	111
有道理	111
好朋友	111
转过身	111
政治部	111
沉积物	111
土地改革	111
共产党人	111
小资产阶级	111
过年	110
光泽	110
扩建	110
历程	110
能为	110
条款	110
陈述	110
灾害	110
哭声	110
苦笑	110
飞去	110
勤奋	110
创建	110
无聊	110
嫁给	110
成因	110
石子	110
油田	110
指头	110
当选	110
衰落	110
集资	110
水肿	110
昔日	110
小河	110
胸膛	110
增殖	110
变态	110
肥皂	110
献给	110
欢呼	110
责备	110
之于	110
飞舞	110
往事	110
晚年	110
艺术品	110
欣赏者	110
夏克明	110
田文中	110
诸葛亮	110
葡萄糖	110
张作霖	110
老太婆	110
舞蹈家	110
政治学	110
选择性	110
罗马尼亚	110
政治制度	110
誉为	109
月底	109
圈子	109
陪着	109
剧种	109
学好	109
纯净	109
汉口	109
停滞	109
乌龟	109
无所	109
迎着	109
身分	109
老爹	109
推算	109
阻挡	109
重心	109
机车	109
年内	109
等同	109
伙计	109
废物	109
殖民	109
此事	109
芦苇	109
名单	109
胖子	109
明朝	109
磁铁	109
数额	109
不明	109
就此	109
恐慌	109
松鼠	109
储量	109
总经理	109
没办法	109
新加坡	109
不久前	109
传教士	109
比利时	109
相对于	109
分子式	109
幼儿园	109
解放战争	109
一氧化碳	109
一九七八	109
太平天国	109
个子	108
互补	108
视察	108
急促	108
水位	108
施用	108
物种	108
尽是	108
推断	108
牧场	108
排放	108
小屋	108
上市	108
合力	108
动脉	108
快慢	108
苍蝇	108
生死	108
服饰	108
农奴	108
底层	108
昏迷	108
旅长	108
孔雀	108
盛有	108
赖以	108
医务	108
代理	108
请来	108
肃清	108
高出	108
指点	108
美育	108
疗效	108
看完	108
喊叫	108
陕北	108
茫茫	108
成群	108
丑恶	108
玩意	108
平地	108
创造力	108
站起身	108
甚至于	108
电视台	108
电容器	108
哈哈大笑	108
圆圆	107
相识	107
相传	107
壮丽	107
更换	107
丰满	107
根系	107
示意	107
简便	107
厂家	107
赞赏	107
剧团	107
不一	107
掩饰	107
嘲笑	107
妄图	107
好似	107
学到	107
鲤鱼	107
顽固	107
冷水	107
黎明	107
万万	107
主教	107
偏向	107
高校	107
清新	107
互为	107
推向	107
难看	107
请教	107
瀑布	107
订货	107
难忘	107
丘陵	107
探测	107
脚印	107
鲨鱼	107
大步	107
陶醉	107
契约	107
衔接	107
花卉	107
期货	107
去掉	107
大米	107
悲痛	107
点心	107
势能	107
做工	107
过日子	107
派出所	107
唯物论	107
大面积	107
植物体	107
指挥部	107
辛亥革命	107
平均主义	107
从实际出发	107
张望	106
呼啸	106
乐意	106
猜想	106
呻吟	106
拨款	106
考古	106
雨点	106
多多	106
隐约	106
文中	106
浮动	106
昆明	106
继而	106
衍射	106
树皮	106
柜台	106
气力	106
劲头	106
底部	106
深山	106
细微	106
板凳	106
真挚	106
德育	106
开心	106
交涉	106
紊乱	106
精美	106
公有	106
歧视	106
得罪	106
伊朗	106
真相	106
艺人	106
水下	106
蓝天	106
记号	106
陪同	106
认可	106
齐全	106
买办	106
当心	106
魔鬼	106
上台	106
全班	106
女排	106
低下头	106
来得及	106
看上去	106
俱乐部	106
原子能	106
记忆力	106
也可以说	106
直升飞机	106
少年儿童	106
工作会议	106
经验教训	106
坏蛋	105
民俗	105
大权	105
贪婪	105
冲进	105
词组	105
亲友	105
例证	105
远大	105
荒凉	105
机智	105
渡过	105
中文	105
前天	105
何种	105
成天	105
点缀	105
当上	105
瓶子	105
柑桔	105
庄重	105
界线	105
办公	105
歌剧	105
女真	105
嫁接	105
修复	105
茶馆	105
碰见	105
互不	105
晚会	105
眼珠	105
死刑	105
泉水	105
终生	105
围剿	105
下方	105
念书	105
良种	105
辩论	105
湍流	105
板块	105
君主	105
老同志	105
老干部	105
所在地	105
通讯员	105
怪不得	105
销售额	105
官僚主义	105
祖母	104
好在	104
毅力	104
悲伤	104
地处	104
各位	104
从容	104
大腿	104
真菌	104
曹操	104
这般	104
我俩	104
娘家	104
追问	104
晶莹	104
种田	104
约定	104
香味	104
呕吐	104
滚滚	104
自学	104
宝石	104
庸俗	104
下场	104
天堂	104
用具	104
平稳	104
送去	104
云雾	104
量子	104
两面	104
吸烟	104
支柱	104
看守	104
淹没	104
配备	104
颤动	104
外婆	104
记起	104
颁发	104
末端	104
悲观	104
总得	104
定性	104
名著	104
锡伯	104
试点	104
车轮	104
变质	104
一连串	104
理论家	104
非金属	104
这些年	104
这么个	104
偶然性	104
中下游	104
细胞核	104
葡萄牙	104
那一天	104
无所谓	104
归根到底	104
联邦德国	104
实用主义	104
均为	103
预见	103
群落	103
随手	103
重合	103
幼稚	103
躯体	103
刑罚	103
见于	103
笔下	103
炮火	103
忧虑	103
放过	103
配制	103
胡须	103
病房	103
发放	103
花草	103
躲避	103
稳固	103
受热	103
冻结	103
自家	103
衰变	103
神仙	103
上年	103
对策	103
店里	103
上场	103
嗓门	103
站立	103
顺便	103
恒定	103
老家	103
一举	103
一角	103
扩充	103
贫苦	103
关切	103
修筑	103
修饰	103
雇佣	103
软弱	103
隆重	103
小鸟	103
受不了	103
无机盐	103
摩擦力	103
前几天	103
强有力	103
南美洲	103
蒸汽机	103
企业家	103
直辖市	103
独立自主	103
挽救	102
肉眼	102
个个	102
凳子	102
部件	102
优化	102
胆子	102
场长	102
试探	102
万里	102
家门	102
出自	102
格局	102
尴尬	102
指数	102
缴纳	102
结算	102
查明	102
最快	102
有病	102
江水	102
感官	102
萎缩	102
力争	102
本体	102
早年	102
呼声	102
遇上	102
游离	102
海带	102
出世	102
地毯	102
捕食	102
大路	102
指针	102
自制	102
烟雾	102
权限	102
颠倒	102
扭头	102
记述	102
女神	102
季度	102
天色	102
水力	102
好几个	102
俗话说	102
赵紫阳	102
抵抗力	102
猫头鹰	102
犹太人	102
章太炎	102
团委	101
睁大	101
地狱	101
比方	101
间隙	101
脊髓	101
交待	101
名誉	101
生怕	101
鸭子	101
大道	101
空隙	101
眼眶	101
沿途	101
依存	101
泛滥	101
质地	101
容忍	101
格式	101
仪表	101
起床	101
梅花	101
分给	101
好笑	101
端详	101
李鹏	101
审理	101
读过	101
上车	101
首位	101
起草	101
岸边	101
敬爱	101
认清	101
红光	101
永不	101
并联	101
腐烂	101
联邦	101
出面	101
垃圾	101
抢劫	101
水质	101
要点	101
染色	101
意愿	101
芭蕾	101
心境	101
销路	101
十足	101
干劲	101
不至于	101
电动机	101
上半年	101
海南岛	101
阿富汗	101
利润率	101
比如说	101
成年人	101
无意识	101
华盛顿	101
二氧化硫	101
公私合营	101
条件反射	101
全国人民代表大会	101
融化	100
关头	100
外人	100
墙角	100
辽宁	100
通向	100
粗暴	100
条条	100
流量	100
结尾	100
山里	100
碱性	100
急切	100
效用	100
怀孕	100
惊慌	100
闻名	100
后退	100
路旁	100
为害	100
黑白	100
小梅	100
下水	100
办好	100
出入	100
维新	100
品格	100
商标	100
耀眼	100
空想	100
狭小	100
尘埃	100
方位	100
妥善	100
测得	100
常委	100
水子	100
氮气	100
眼皮	100
残废	100
运河	100
赌博	100
难度	100
恨不得	100
催化剂	100
叶绿素	100
看得出	100
寄生虫	100
人生观	100
北半球	100
不规则	100
方针政策	100
综上所述	100
相遇	99
准是	99
原本	99
精致	99
认出	99
而言	99
演戏	99
吹来	99
在外	99
线上	99
柳青	99
框架	99
班级	99
渗出	99
长成	99
当面	99
倡导	99
剖面	99
面粉	99
深层	99
派别	99
山沟	99
因之	99
舒畅	99
徒弟	99
书店	99
授予	99
手帕	99
花瓣	99
生涯	99
一概	99
同盟	99
认知	99
舞姿	99
只管	99
惋惜	99
炎症	99
检讨	99
金额	99
察觉	99
病态	99
机理	99
简要	99
四方	99
兼顾	99
地段	99
脑筋	99
电量	99
财物	99
耕种	99
窒息	99
抱怨	99
园林	99
倒退	99
绘制	99
宣称	99
冲着	99
打出	99
小小	99
风浪	99
荒地	99
维也纳	99
团支部	99
高尔基	99
主动性	99
指挥员	99
打交道	99
热气	98
每到	98
不计	98
短缺	98
棉袄	98
功绩	98
北美	98
前年	98
高明	98
病因	98
冷淡	98
虔诚	98
芳香	98
潜伏	98
思念	98
水域	98
北极	98
大部	98
大河	98
保密	98
全力	98
疗法	98
静脉	98
王子	98
降临	98
堵塞	98
六百	98
回想	98
接种	98
绕过	98
文盲	98
病害	98
猜测	98
气团	98
复兴	98
住在	98
最少	98
放置	98
来过	98
好心	98
孕育	98
喃喃	98
风度	98
血缘	98
慰问	98
伸展	98
带走	98
陛下	98
苦闷	98
文学家	98
梁启超	98
展览会	98
不自觉	98
不用说	98
梅兰芳	98
规章制度	98
清清楚楚	98
劳动模范	98
形形色色	98
汉人	97
梦中	97
简陋	97
此类	97
坟墓	97
过剩	97
妹子	97
式样	97
各家	97
情愿	97
感人	97
弊端	97
编成	97
在校	97
调皮	97
麻雀	97
晴朗	97
明了	97
雄厚	97
摘下	97
残留	97
沙俄	97
打发	97
矿山	97
躯干	97
腰带	97
水层	97
搜索	97
抽屉	97
指引	97
书上	97
却说	97
院校	97
打扫	97
车夫	97
大水	97
不只	97
镇静	97
主语	97
长工	97
悦耳	97
四千	97
诗句	97
女郎	97
列强	97
特长	97
天线	97
计量	97
对角线	97
手工业者	97
环境污染	97
社会形态	97
新民主主义革命	97
说是	96
探求	96
蝙蝠	96
天亮	96
茂密	96
省市	96
风尚	96
悬殊	96
果园	96
风向	96
见识	96
花样	96
日寇	96
优劣	96
招收	96
商场	96
乌黑	96
支流	96
台阶	96
参军	96
敦煌	96
山村	96
能干	96
载体	96
乙醇	96
迟疑	96
水晶	96
冰晶	96
跑进	96
果真	96
生于	96
慌忙	96
许久	96
早饭	96
白纸	96
算术	96
免费	96
贫乏	96
袜子	96
迄今	96
季风	96
平方	96
金子	96
论断	96
早晚	96
驱使	96
太子	96
买到	96
猎人	96
棉衣	96
起见	96
相处	96
连声	96
树冠	96
达斡尔	96
鄂伦春	96
表现力	96
售货员	96
一致性	96
乡下人	96
所以说	96
全国性	96
德意志	96
班主任	96
生态平衡	96
理性认识	96
语言学家	96
体力劳动	96
民主党派	96
西伯利亚	96
亲身	95
排泄	95
催促	95
深海	95
爬行	95
四大	95
叮嘱	95
西湖	95
修剪	95
莫非	95
吻合	95
播放	95
杜鹃	95
诸位	95
环绕	95
聚居	95
樱桃	95
阳台	95
按时	95
养活	95
密林	95
宽敞	95
绅士	95
捉住	95
纳闷	95
白菜	95
住所	95
抗病	95
亲手	95
吃饱	95
澄清	95
复活	95
闯进	95
引出	95
补给	95
皇后	95
午饭	95
病菌	95
郭亮	95
标记	95
摇动	95
水体	95
安宁	95
喘息	95
柳树	95
汇集	95
隶属	95
留心	95
遗迹	95
工序	95
鞋子	95
通俗	95
亲近	95
一号	95
积雪	95
职位	95
棍子	95
铃声	95
事项	95
林场	95
分手	95
海滩	95
鞭炮	95
小人	95
话音	95
逼真	95
历时	95
发财	95
微型	95
岂不	95
剧中	95
麻痹	95
衰弱	95
发亮	95
大生产	95
三十六	95
代理人	95
三十二	95
不方便	95
林巧稚	95
研究者	95
增长率	95
教科书	95
革命者	95
老一辈	95
对称性	95
社会风气	95
模特	94
即便	94
日后	94
微妙	94
何时	94
通行	94
粪便	94
适时	94
剧目	94
认得	94
河口	94
形变	94
立时	94
